X,CH1,CH2,
Second,Volt,Volt,
9.14203e-03,1.72e-01,5.97e-01,
9.28852e-03,1.72e-01,5.97e-01,
9.43500e-03,1.74e-01,5.97e-01,
9.58148e-03,1.68e-01,5.97e-01,
9.72797e-03,1.74e-01,5.97e-01,
9.87445e-03,1.70e-01,5.97e-01,
1.00209e-02,1.74e-01,5.97e-01,
1.01674e-02,1.72e-01,5.97e-01,
1.03139e-02,2.10e-01,5.97e-01,
1.04604e-02,1.74e-01,5.97e-01,
1.06069e-02,1.72e-01,5.97e-01,
1.07534e-02,1.74e-01,5.97e-01,
1.08998e-02,1.74e-01,5.97e-01,
1.10463e-02,1.68e-01,5.97e-01,
1.11928e-02,1.74e-01,5.97e-01,
1.13393e-02,1.72e-01,5.97e-01,
1.14858e-02,1.74e-01,5.97e-01,
1.16323e-02,1.74e-01,5.97e-01,
1.17788e-02,1.72e-01,5.97e-01,
1.19252e-02,1.74e-01,5.97e-01,
1.20717e-02,1.72e-01,5.97e-01,
1.22182e-02,1.72e-01,5.97e-01,
1.23647e-02,1.72e-01,5.97e-01,
1.25112e-02,1.74e-01,5.97e-01,
1.26577e-02,1.74e-01,5.97e-01,
1.28041e-02,1.74e-01,5.97e-01,
1.29506e-02,1.74e-01,5.97e-01,
1.30971e-02,1.72e-01,5.97e-01,
1.32436e-02,1.74e-01,5.97e-01,
1.33901e-02,1.74e-01,5.97e-01,
1.35366e-02,1.72e-01,5.97e-01,
1.36830e-02,1.74e-01,5.97e-01,
1.38295e-02,1.72e-01,5.97e-01,
1.39760e-02,1.74e-01,5.97e-01,
1.41225e-02,1.78e-01,5.97e-01,
1.42690e-02,1.66e-01,5.97e-01,
1.44155e-02,1.72e-01,5.97e-01,
1.45620e-02,1.72e-01,5.97e-01,
1.47084e-02,1.74e-01,5.97e-01,
1.48549e-02,1.66e-01,5.97e-01,
1.50014e-02,1.72e-01,5.97e-01,
1.51479e-02,1.72e-01,5.97e-01,
1.52944e-02,1.72e-01,5.97e-01,
1.54409e-02,1.74e-01,5.97e-01,
1.55873e-02,1.66e-01,5.97e-01,
1.57338e-02,1.74e-01,5.97e-01,
1.58803e-02,1.74e-01,5.97e-01,
1.60268e-02,1.74e-01,5.97e-01,
1.61733e-02,1.74e-01,5.97e-01,
1.63198e-02,1.74e-01,5.97e-01,
1.64663e-02,1.74e-01,5.97e-01,
1.66127e-02,1.74e-01,5.97e-01,
1.67592e-02,1.70e-01,5.97e-01,
1.69057e-02,1.74e-01,5.97e-01,
1.70522e-02,1.68e-01,5.97e-01,
1.71987e-02,1.74e-01,5.97e-01,
1.73452e-02,1.72e-01,5.97e-01,
1.74916e-02,1.74e-01,5.97e-01,
1.76381e-02,1.74e-01,5.97e-01,
1.77846e-02,1.70e-01,5.97e-01,
1.79311e-02,1.74e-01,5.97e-01,
1.80776e-02,1.74e-01,5.97e-01,
1.82241e-02,1.72e-01,5.97e-01,
1.83705e-02,1.74e-01,5.97e-01,
1.85170e-02,1.74e-01,5.97e-01,
1.86635e-02,1.74e-01,5.97e-01,
1.88100e-02,1.74e-01,5.97e-01,
1.89565e-02,1.74e-01,5.97e-01,
1.91030e-02,1.74e-01,5.97e-01,
1.92495e-02,1.72e-01,5.97e-01,
1.93959e-02,1.74e-01,5.97e-01,
1.95424e-02,1.74e-01,5.97e-01,
1.96889e-02,1.74e-01,5.97e-01,
1.98354e-02,1.74e-01,5.97e-01,
1.99819e-02,1.74e-01,5.97e-01,
2.01284e-02,1.66e-01,5.97e-01,
2.02748e-02,1.74e-01,5.97e-01,
2.04213e-02,1.74e-01,5.97e-01,
2.05678e-02,1.74e-01,5.97e-01,
2.07143e-02,1.72e-01,5.97e-01,
2.08608e-02,1.74e-01,5.97e-01,
2.10073e-02,1.72e-01,5.97e-01,
2.11537e-02,1.74e-01,5.97e-01,
2.13002e-02,1.74e-01,5.97e-01,
2.14467e-02,1.72e-01,5.97e-01,
2.15932e-02,1.74e-01,5.97e-01,
2.17397e-02,1.70e-01,5.97e-01,
2.18862e-02,1.72e-01,5.97e-01,
2.20327e-02,1.72e-01,5.97e-01,
2.21791e-02,1.74e-01,5.97e-01,
2.23256e-02,1.76e-01,5.97e-01,
2.24721e-02,1.72e-01,5.97e-01,
2.26186e-02,1.74e-01,5.97e-01,
2.27651e-02,1.74e-01,5.97e-01,
2.29116e-02,1.74e-01,5.97e-01,
2.30580e-02,1.66e-01,5.97e-01,
2.32045e-02,1.74e-01,5.97e-01,
2.33510e-02,1.70e-01,5.97e-01,
2.34975e-02,1.72e-01,5.97e-01,
2.36440e-02,1.74e-01,5.97e-01,
2.37905e-02,1.62e-01,5.97e-01,
2.39370e-02,1.74e-01,5.97e-01,
2.40834e-02,1.72e-01,5.97e-01,
2.42299e-02,1.72e-01,5.97e-01,
2.43764e-02,1.72e-01,5.97e-01,
2.45229e-02,1.70e-01,5.97e-01,
2.46694e-02,1.72e-01,5.97e-01,
2.48159e-02,1.74e-01,5.97e-01,
2.49623e-02,1.72e-01,5.97e-01,
2.51088e-02,1.68e-01,5.97e-01,
2.52553e-02,1.70e-01,5.97e-01,
2.54018e-02,1.72e-01,5.97e-01,
2.55483e-02,1.70e-01,5.97e-01,
2.56948e-02,1.72e-01,5.97e-01,
2.58413e-02,1.72e-01,5.97e-01,
2.59877e-02,1.72e-01,5.97e-01,
2.61342e-02,1.74e-01,5.97e-01,
2.62807e-02,1.74e-01,5.97e-01,
2.64272e-02,1.74e-01,5.97e-01,
2.65737e-02,1.70e-01,5.97e-01,
2.67202e-02,1.74e-01,5.97e-01,
2.68666e-02,1.74e-01,5.97e-01,
2.70131e-02,1.74e-01,5.97e-01,
2.71596e-02,1.74e-01,5.97e-01,
2.73061e-02,1.72e-01,5.97e-01,
2.74526e-02,1.74e-01,5.97e-01,
2.75991e-02,1.72e-01,5.97e-01,
2.77455e-02,1.70e-01,5.97e-01,
2.78920e-02,1.74e-01,5.97e-01,
2.80385e-02,1.72e-01,5.97e-01,
2.81850e-02,1.74e-01,5.97e-01,
2.83315e-02,1.74e-01,5.97e-01,
2.84780e-02,1.74e-01,5.97e-01,
2.86245e-02,1.74e-01,5.97e-01,
2.87709e-02,1.74e-01,5.97e-01,
2.89174e-02,1.74e-01,5.97e-01,
2.90639e-02,1.74e-01,5.97e-01,
2.92104e-02,1.66e-01,5.97e-01,
2.93569e-02,1.74e-01,5.97e-01,
2.95034e-02,1.74e-01,5.97e-01,
2.96498e-02,1.74e-01,5.97e-01,
2.97963e-02,1.70e-01,5.97e-01,
2.99428e-02,1.74e-01,5.97e-01,
3.00893e-02,1.72e-01,5.97e-01,
3.02358e-02,1.70e-01,5.97e-01,
3.03823e-02,1.74e-01,5.97e-01,
3.05288e-02,1.70e-01,5.97e-01,
3.06752e-02,1.76e-01,5.97e-01,
3.08217e-02,1.74e-01,5.97e-01,
3.09682e-02,1.74e-01,5.97e-01,
3.11147e-02,1.74e-01,5.97e-01,
3.12612e-02,1.74e-01,5.97e-01,
3.14077e-02,1.74e-01,5.97e-01,
3.15541e-02,1.74e-01,5.97e-01,
3.17006e-02,1.74e-01,5.97e-01,
3.18471e-02,1.74e-01,5.97e-01,
3.19936e-02,1.74e-01,5.97e-01,
3.21401e-02,1.74e-01,5.97e-01,
3.22866e-02,1.74e-01,5.97e-01,
3.24330e-02,1.74e-01,5.97e-01,
3.25795e-02,1.74e-01,5.97e-01,
3.27260e-02,1.74e-01,5.97e-01,
3.28725e-02,1.74e-01,5.97e-01,
3.30190e-02,1.74e-01,5.97e-01,
3.31655e-02,1.74e-01,5.97e-01,
3.33120e-02,1.74e-01,5.97e-01,
3.34584e-02,1.74e-01,5.97e-01,
3.36049e-02,1.72e-01,5.97e-01,
3.37514e-02,1.74e-01,5.97e-01,
3.38979e-02,1.74e-01,5.97e-01,
3.40444e-02,1.74e-01,5.97e-01,
3.41909e-02,1.74e-01,5.97e-01,
3.43373e-02,1.74e-01,5.97e-01,
3.44838e-02,1.74e-01,5.97e-01,
3.46303e-02,1.74e-01,5.97e-01,
3.47768e-02,1.72e-01,5.97e-01,
3.49233e-02,1.74e-01,5.97e-01,
3.50698e-02,1.72e-01,5.97e-01,
3.52162e-02,1.72e-01,5.97e-01,
3.53627e-02,1.72e-01,5.97e-01,
3.55092e-02,1.74e-01,5.97e-01,
3.56557e-02,1.74e-01,5.97e-01,
3.58022e-02,1.74e-01,5.97e-01,
3.59487e-02,1.72e-01,5.97e-01,
3.60952e-02,1.74e-01,5.97e-01,
3.62416e-02,1.72e-01,5.97e-01,
3.63881e-02,1.72e-01,5.97e-01,
3.65346e-02,1.70e-01,5.97e-01,
3.66811e-02,1.74e-01,5.97e-01,
3.68276e-02,1.74e-01,5.97e-01,
3.69741e-02,1.74e-01,5.97e-01,
3.71205e-02,1.72e-01,5.97e-01,
3.72670e-02,1.74e-01,5.97e-01,
3.74135e-02,1.72e-01,5.97e-01,
3.75600e-02,1.72e-01,5.97e-01,
3.77065e-02,1.72e-01,5.97e-01,
3.78530e-02,1.70e-01,5.97e-01,
3.79995e-02,1.74e-01,5.97e-01,
3.81459e-02,1.76e-01,5.97e-01,
3.82924e-02,1.74e-01,5.97e-01,
3.84389e-02,1.74e-01,5.97e-01,
3.85854e-02,1.74e-01,5.97e-01,
3.87319e-02,1.72e-01,5.97e-01,
3.88784e-02,1.74e-01,5.97e-01,
3.90248e-02,1.72e-01,5.97e-01,
3.91713e-02,1.70e-01,5.97e-01,
3.93178e-02,1.74e-01,5.97e-01,
3.94643e-02,1.74e-01,5.97e-01,
3.96108e-02,1.72e-01,5.97e-01,
3.97573e-02,1.72e-01,5.97e-01,
3.99038e-02,1.70e-01,5.97e-01,
4.00502e-02,1.70e-01,5.97e-01,
4.01967e-02,1.70e-01,5.97e-01,
4.03432e-02,1.80e-01,5.97e-01,
4.04897e-02,1.74e-01,5.97e-01,
4.06362e-02,1.70e-01,5.97e-01,
4.07827e-02,1.70e-01,5.97e-01,
4.09291e-02,1.70e-01,5.97e-01,
4.10756e-02,1.72e-01,5.97e-01,
4.12221e-02,1.70e-01,5.97e-01,
4.13686e-02,1.72e-01,5.97e-01,
4.15151e-02,1.70e-01,5.97e-01,
4.16616e-02,1.70e-01,5.97e-01,
4.18080e-02,1.66e-01,5.97e-01,
4.19545e-02,1.70e-01,5.97e-01,
4.21010e-02,1.72e-01,5.97e-01,
4.22475e-02,1.72e-01,5.97e-01,
4.23940e-02,1.70e-01,5.97e-01,
4.25405e-02,1.70e-01,5.97e-01,
4.26870e-02,1.66e-01,5.97e-01,
4.28334e-02,1.72e-01,5.97e-01,
4.29799e-02,1.72e-01,5.97e-01,
4.31264e-02,1.74e-01,5.97e-01,
4.32729e-02,1.66e-01,5.97e-01,
4.34194e-02,1.70e-01,5.97e-01,
4.35659e-02,1.72e-01,5.97e-01,
4.37123e-02,1.74e-01,5.97e-01,
4.38588e-02,1.74e-01,5.97e-01,
4.40053e-02,1.90e-01,5.97e-01,
4.41518e-02,1.74e-01,5.97e-01,
4.42983e-02,1.74e-01,5.97e-01,
4.44448e-02,1.72e-01,5.97e-01,
4.45913e-02,1.72e-01,5.97e-01,
4.47377e-02,1.74e-01,5.97e-01,
4.48842e-02,1.74e-01,5.97e-01,
4.50307e-02,1.74e-01,5.97e-01,
4.51772e-02,1.74e-01,5.97e-01,
4.53237e-02,1.74e-01,5.97e-01,
4.54702e-02,1.72e-01,5.97e-01,
4.56166e-02,1.74e-01,5.97e-01,
4.57631e-02,1.74e-01,5.97e-01,
4.59096e-02,1.74e-01,5.97e-01,
4.60561e-02,1.74e-01,5.97e-01,
4.62026e-02,1.74e-01,5.97e-01,
4.63491e-02,1.68e-01,5.97e-01,
4.64955e-02,1.74e-01,5.97e-01,
4.66420e-02,1.72e-01,5.97e-01,
4.67885e-02,1.72e-01,5.97e-01,
4.69350e-02,1.74e-01,5.97e-01,
4.70815e-02,1.62e-01,5.97e-01,
4.72280e-02,1.72e-01,5.97e-01,
4.73745e-02,1.72e-01,5.97e-01,
4.75209e-02,1.74e-01,5.97e-01,
4.76674e-02,1.74e-01,5.97e-01,
4.78139e-02,1.76e-01,5.97e-01,
4.79604e-02,1.74e-01,5.97e-01,
4.81069e-02,1.74e-01,5.97e-01,
4.82534e-02,1.74e-01,5.97e-01,
4.83998e-02,1.76e-01,5.97e-01,
4.85463e-02,1.82e-01,5.97e-01,
4.86928e-02,1.74e-01,5.97e-01,
4.88393e-02,1.74e-01,5.97e-01,
4.89858e-02,1.74e-01,5.97e-01,
4.91323e-02,1.74e-01,5.97e-01,
4.92788e-02,1.68e-01,5.97e-01,
4.94252e-02,1.74e-01,5.97e-01,
4.95717e-02,1.74e-01,5.97e-01,
4.97182e-02,1.74e-01,5.97e-01,
4.98647e-02,1.76e-01,5.97e-01,
5.00112e-02,1.74e-01,5.97e-01,
5.01577e-02,1.72e-01,5.97e-01,
5.03041e-02,1.74e-01,5.97e-01,
5.04506e-02,1.74e-01,5.97e-01,
5.05971e-02,1.74e-01,5.97e-01,
5.07436e-02,1.68e-01,5.97e-01,
5.08901e-02,1.74e-01,5.97e-01,
5.10366e-02,1.74e-01,5.97e-01,
5.11830e-02,1.74e-01,5.97e-01,
5.13295e-02,1.74e-01,5.97e-01,
5.14760e-02,1.74e-01,5.97e-01,
5.16225e-02,1.74e-01,5.97e-01,
5.17690e-02,1.74e-01,5.97e-01,
5.19155e-02,1.74e-01,5.97e-01,
5.20620e-02,1.74e-01,5.97e-01,
5.22084e-02,1.74e-01,5.97e-01,
5.23549e-02,1.74e-01,5.97e-01,
5.25014e-02,1.74e-01,5.97e-01,
5.26479e-02,1.74e-01,5.97e-01,
5.27944e-02,1.74e-01,5.97e-01,
5.29409e-02,1.74e-01,5.97e-01,
5.30873e-02,1.76e-01,5.97e-01,
5.32338e-02,1.74e-01,5.97e-01,
5.33803e-02,1.70e-01,5.97e-01,
5.35268e-02,1.74e-01,5.97e-01,
5.36733e-02,1.72e-01,5.97e-01,
5.38198e-02,1.72e-01,5.97e-01,
5.39663e-02,1.74e-01,5.97e-01,
5.41127e-02,1.72e-01,5.97e-01,
5.42592e-02,1.72e-01,5.97e-01,
5.44057e-02,1.74e-01,5.97e-01,
5.45522e-02,1.70e-01,5.97e-01,
5.46987e-02,1.72e-01,5.97e-01,
5.48452e-02,1.70e-01,5.97e-01,
5.49916e-02,1.72e-01,5.97e-01,
5.51381e-02,1.70e-01,5.97e-01,
5.52846e-02,1.76e-01,5.97e-01,
5.54311e-02,1.74e-01,5.97e-01,
5.55776e-02,1.72e-01,5.97e-01,
5.57241e-02,1.72e-01,5.97e-01,
5.58705e-02,1.72e-01,5.97e-01,
5.60170e-02,1.70e-01,5.97e-01,
5.61635e-02,1.74e-01,5.97e-01,
5.63100e-02,1.72e-01,5.97e-01,
5.64565e-02,1.72e-01,5.97e-01,
5.66030e-02,1.74e-01,5.97e-01,
5.67495e-02,1.68e-01,5.97e-01,
5.68959e-02,1.72e-01,5.97e-01,
5.70424e-02,1.74e-01,5.97e-01,
5.71889e-02,1.72e-01,5.97e-01,
5.73354e-02,1.72e-01,5.97e-01,
5.74819e-02,1.72e-01,5.97e-01,
5.76284e-02,1.72e-01,5.97e-01,
5.77748e-02,1.72e-01,5.97e-01,
5.79213e-02,1.70e-01,5.97e-01,
5.80678e-02,1.72e-01,5.97e-01,
5.82143e-02,1.70e-01,5.97e-01,
5.83608e-02,1.74e-01,5.97e-01,
5.85073e-02,1.70e-01,5.97e-01,
5.86538e-02,1.72e-01,5.97e-01,
5.88002e-02,1.70e-01,5.97e-01,
5.89467e-02,1.72e-01,5.97e-01,
5.90932e-02,1.70e-01,5.97e-01,
5.92397e-02,1.74e-01,5.97e-01,
5.93862e-02,1.72e-01,5.97e-01,
5.95327e-02,1.74e-01,5.97e-01,
5.96791e-02,1.74e-01,5.97e-01,
5.98256e-02,1.74e-01,5.97e-01,
5.99721e-02,1.74e-01,5.97e-01,
6.01186e-02,1.74e-01,5.97e-01,
6.02651e-02,1.74e-01,5.97e-01,
6.04116e-02,1.74e-01,5.97e-01,
6.05580e-02,1.74e-01,5.97e-01,
6.07045e-02,1.70e-01,5.97e-01,
6.08510e-02,1.74e-01,5.97e-01,
6.09975e-02,1.74e-01,5.97e-01,
6.11440e-02,1.74e-01,5.97e-01,
6.12905e-02,1.66e-01,5.97e-01,
6.14370e-02,1.70e-01,5.97e-01,
6.15834e-02,1.74e-01,5.97e-01,
6.17299e-02,1.72e-01,5.97e-01,
6.18764e-02,1.72e-01,5.97e-01,
6.20229e-02,1.78e-01,5.97e-01,
6.21694e-02,1.74e-01,5.97e-01,
6.23159e-02,1.74e-01,5.97e-01,
6.24623e-02,1.72e-01,5.97e-01,
6.26088e-02,1.72e-01,5.97e-01,
6.27553e-02,1.70e-01,5.97e-01,
6.29018e-02,1.90e-01,5.97e-01,
6.30483e-02,1.72e-01,5.97e-01,
6.31948e-02,1.74e-01,5.97e-01,
6.33413e-02,1.72e-01,5.97e-01,
6.34877e-02,1.70e-01,5.97e-01,
6.36342e-02,1.74e-01,5.97e-01,
6.37807e-02,1.74e-01,5.97e-01,
6.39272e-02,1.74e-01,5.97e-01,
6.40737e-02,1.74e-01,5.97e-01,
6.42202e-02,1.74e-01,5.97e-01,
6.43666e-02,1.76e-01,5.97e-01,
6.45131e-02,1.74e-01,5.97e-01,
6.46596e-02,1.74e-01,5.97e-01,
6.48061e-02,1.74e-01,5.97e-01,
6.49526e-02,1.72e-01,5.97e-01,
6.50991e-02,1.80e-01,5.97e-01,
6.52455e-02,1.74e-01,5.97e-01,
6.53920e-02,1.74e-01,5.97e-01,
6.55385e-02,1.74e-01,5.97e-01,
6.56850e-02,1.74e-01,5.97e-01,
6.58315e-02,1.74e-01,5.97e-01,
6.59780e-02,1.74e-01,5.97e-01,
6.61245e-02,1.74e-01,5.97e-01,
6.62709e-02,1.74e-01,5.97e-01,
6.64174e-02,1.74e-01,5.97e-01,
6.65639e-02,1.74e-01,5.97e-01,
6.67104e-02,1.74e-01,5.97e-01,
6.68569e-02,1.74e-01,5.97e-01,
6.70034e-02,1.74e-01,5.97e-01,
6.71498e-02,1.74e-01,5.97e-01,
6.72963e-02,1.72e-01,5.97e-01,
6.74428e-02,1.74e-01,5.97e-01,
6.75893e-02,1.74e-01,5.97e-01,
6.77358e-02,1.74e-01,5.97e-01,
6.78823e-02,1.74e-01,5.97e-01,
6.80288e-02,1.74e-01,5.97e-01,
6.81752e-02,1.74e-01,5.97e-01,
6.83217e-02,1.74e-01,5.97e-01,
6.84682e-02,1.74e-01,5.97e-01,
6.86147e-02,1.74e-01,5.97e-01,
6.87612e-02,1.74e-01,5.97e-01,
6.89077e-02,1.74e-01,5.97e-01,
6.90541e-02,1.74e-01,5.97e-01,
6.92006e-02,1.74e-01,5.97e-01,
6.93471e-02,1.72e-01,5.97e-01,
6.94936e-02,1.74e-01,5.97e-01,
6.96401e-02,1.74e-01,5.97e-01,
6.97866e-02,1.74e-01,5.97e-01,
6.99330e-02,1.74e-01,5.97e-01,
7.00795e-02,1.72e-01,5.97e-01,
7.02260e-02,1.66e-01,5.97e-01,
7.03725e-02,1.74e-01,5.97e-01,
7.05190e-02,1.74e-01,5.97e-01,
7.06655e-02,1.74e-01,5.97e-01,
7.08120e-02,1.74e-01,5.97e-01,
7.09584e-02,1.72e-01,5.97e-01,
7.11049e-02,1.74e-01,5.97e-01,
7.12514e-02,1.74e-01,5.97e-01,
7.13979e-02,1.74e-01,5.97e-01,
7.15444e-02,1.74e-01,5.97e-01,
7.16909e-02,1.74e-01,5.97e-01,
7.18373e-02,1.74e-01,5.97e-01,
7.19838e-02,1.74e-01,5.97e-01,
7.21303e-02,1.74e-01,5.97e-01,
7.22768e-02,1.74e-01,5.97e-01,
7.24233e-02,1.72e-01,5.97e-01,
7.25698e-02,1.72e-01,5.97e-01,
7.27163e-02,1.74e-01,5.97e-01,
7.28627e-02,1.74e-01,5.97e-01,
7.30092e-02,1.74e-01,5.97e-01,
7.31557e-02,1.72e-01,5.97e-01,
7.33022e-02,1.68e-01,5.97e-01,
7.34487e-02,1.72e-01,5.97e-01,
7.35952e-02,1.74e-01,5.97e-01,
7.37416e-02,1.72e-01,5.97e-01,
7.38881e-02,1.72e-01,5.97e-01,
7.40346e-02,1.72e-01,5.97e-01,
7.41811e-02,1.72e-01,5.97e-01,
7.43276e-02,1.72e-01,5.97e-01,
7.44741e-02,1.72e-01,5.97e-01,
7.46206e-02,1.70e-01,5.97e-01,
7.47670e-02,1.70e-01,5.97e-01,
7.49135e-02,1.64e-01,5.97e-01,
7.50600e-02,1.74e-01,5.97e-01,
7.52065e-02,1.70e-01,5.97e-01,
7.53530e-02,1.74e-01,5.97e-01,
7.54995e-02,1.70e-01,5.97e-01,
7.56459e-02,1.72e-01,5.97e-01,
7.57924e-02,1.74e-01,5.97e-01,
7.59389e-02,1.74e-01,5.97e-01,
7.60854e-02,1.70e-01,5.97e-01,
7.62319e-02,1.72e-01,5.97e-01,
7.63784e-02,1.74e-01,5.97e-01,
7.65248e-02,1.74e-01,5.97e-01,
7.66713e-02,1.72e-01,5.97e-01,
7.68178e-02,1.72e-01,5.97e-01,
7.69643e-02,1.56e-01,5.97e-01,
7.71108e-02,1.74e-01,5.97e-01,
7.72573e-02,1.72e-01,5.97e-01,
7.74038e-02,1.74e-01,5.97e-01,
7.75502e-02,1.72e-01,5.97e-01,
7.76967e-02,1.72e-01,5.97e-01,
7.78432e-02,1.74e-01,5.97e-01,
7.79897e-02,1.72e-01,5.97e-01,
7.81362e-02,1.72e-01,5.97e-01,
7.82827e-02,1.72e-01,5.97e-01,
7.84291e-02,1.74e-01,5.97e-01,
7.85756e-02,1.74e-01,5.97e-01,
7.87221e-02,1.72e-01,5.97e-01,
7.88686e-02,1.72e-01,5.97e-01,
7.90151e-02,1.74e-01,5.97e-01,
7.91616e-02,1.72e-01,5.97e-01,
7.93080e-02,1.74e-01,5.97e-01,
7.94545e-02,1.70e-01,5.97e-01,
7.96010e-02,1.74e-01,5.97e-01,
7.97475e-02,1.76e-01,5.97e-01,
7.98940e-02,1.72e-01,5.97e-01,
8.00405e-02,1.68e-01,5.97e-01,
8.01870e-02,1.74e-01,5.97e-01,
8.03334e-02,1.72e-01,5.97e-01,
8.04799e-02,1.74e-01,5.97e-01,
8.06264e-02,1.74e-01,5.97e-01,
8.07729e-02,1.74e-01,5.97e-01,
8.09194e-02,1.72e-01,5.97e-01,
8.10659e-02,1.72e-01,5.97e-01,
8.12123e-02,1.74e-01,5.97e-01,
8.13588e-02,1.72e-01,5.97e-01,
8.15053e-02,1.68e-01,5.97e-01,
8.16518e-02,1.74e-01,5.97e-01,
8.17983e-02,1.74e-01,5.97e-01,
8.19448e-02,1.74e-01,5.97e-01,
8.20912e-02,1.74e-01,5.97e-01,
8.22377e-02,1.70e-01,5.97e-01,
8.23842e-02,1.74e-01,5.97e-01,
8.25307e-02,1.74e-01,5.97e-01,
8.26772e-02,1.74e-01,5.97e-01,
8.28237e-02,1.74e-01,5.97e-01,
8.29702e-02,1.72e-01,5.97e-01,
8.31166e-02,1.74e-01,5.97e-01,
8.32631e-02,1.74e-01,5.97e-01,
8.34096e-02,1.74e-01,5.97e-01,
8.35561e-02,1.74e-01,5.97e-01,
8.37026e-02,1.62e-01,5.97e-01,
8.38491e-02,1.74e-01,5.97e-01,
8.39956e-02,1.74e-01,5.97e-01,
8.41420e-02,1.74e-01,5.97e-01,
8.42885e-02,1.68e-01,5.97e-01,
8.44350e-02,1.72e-01,5.97e-01,
8.45815e-02,1.74e-01,5.97e-01,
8.47280e-02,1.74e-01,5.97e-01,
8.48745e-02,1.74e-01,5.97e-01,
8.50209e-02,1.74e-01,5.97e-01,
8.51674e-02,1.74e-01,5.97e-01,
8.53139e-02,1.76e-01,5.97e-01,
8.54604e-02,1.74e-01,5.97e-01,
8.56069e-02,1.74e-01,5.97e-01,
8.57534e-02,1.74e-01,5.97e-01,
8.58998e-02,1.72e-01,5.97e-01,
8.60463e-02,1.68e-01,5.97e-01,
8.61928e-02,1.74e-01,5.97e-01,
8.63393e-02,1.72e-01,5.97e-01,
8.64858e-02,1.72e-01,5.97e-01,
8.66323e-02,1.74e-01,5.97e-01,
8.67788e-02,1.68e-01,5.97e-01,
8.69252e-02,1.74e-01,5.97e-01,
8.70717e-02,1.72e-01,5.97e-01,
8.72182e-02,1.74e-01,5.97e-01,
8.73647e-02,1.70e-01,5.97e-01,
8.75112e-02,1.72e-01,5.97e-01,
8.76577e-02,1.72e-01,5.97e-01,
8.78041e-02,1.74e-01,5.97e-01,
8.79506e-02,1.72e-01,5.97e-01,
8.80971e-02,1.74e-01,5.97e-01,
8.82436e-02,1.78e-01,5.97e-01,
8.83901e-02,1.70e-01,5.97e-01,
8.85366e-02,1.72e-01,5.97e-01,
8.86830e-02,1.70e-01,5.97e-01,
8.88295e-02,1.72e-01,5.97e-01,
8.89760e-02,1.70e-01,5.97e-01,
8.91225e-02,1.72e-01,5.97e-01,
8.92690e-02,1.72e-01,5.97e-01,
8.94155e-02,1.74e-01,5.97e-01,
8.95620e-02,1.68e-01,5.97e-01,
8.97084e-02,1.72e-01,5.97e-01,
8.98549e-02,1.72e-01,5.97e-01,
9.00014e-02,1.70e-01,5.97e-01,
9.01479e-02,1.70e-01,5.97e-01,
9.02944e-02,1.72e-01,5.97e-01,
9.04409e-02,1.72e-01,5.97e-01,
9.05873e-02,1.50e-01,5.97e-01,
9.07338e-02,1.74e-01,5.97e-01,
9.08803e-02,1.72e-01,5.97e-01,
9.10268e-02,1.72e-01,5.97e-01,
9.11733e-02,1.70e-01,5.97e-01,
9.13198e-02,1.72e-01,5.97e-01,
9.14663e-02,1.70e-01,5.97e-01,
9.16127e-02,1.72e-01,5.97e-01,
9.17592e-02,1.72e-01,5.97e-01,
9.19057e-02,1.70e-01,5.97e-01,
9.20522e-02,1.70e-01,5.97e-01,
9.21987e-02,1.70e-01,5.97e-01,
9.23452e-02,1.72e-01,5.97e-01,
9.24916e-02,1.74e-01,5.97e-01,
9.26381e-02,1.72e-01,5.97e-01,
9.27846e-02,1.70e-01,5.97e-01,
9.29311e-02,1.70e-01,5.97e-01,
9.30776e-02,1.70e-01,5.97e-01,
9.32241e-02,1.74e-01,5.97e-01,
9.33705e-02,1.72e-01,5.97e-01,
9.35170e-02,1.74e-01,5.97e-01,
9.36635e-02,1.74e-01,5.97e-01,
9.38100e-02,1.70e-01,5.97e-01,
9.39565e-02,1.72e-01,5.97e-01,
9.41030e-02,1.70e-01,5.97e-01,
9.42495e-02,1.70e-01,5.97e-01,
9.43959e-02,1.72e-01,5.97e-01,
9.45424e-02,1.74e-01,5.97e-01,
9.46889e-02,1.72e-01,5.97e-01,
9.48354e-02,1.72e-01,5.97e-01,
9.49819e-02,1.70e-01,5.97e-01,
9.51284e-02,1.74e-01,5.97e-01,
9.52749e-02,1.72e-01,5.97e-01,
9.54213e-02,1.72e-01,5.97e-01,
9.55678e-02,1.72e-01,5.97e-01,
9.57143e-02,1.72e-01,5.97e-01,
9.58608e-02,1.74e-01,5.97e-01,
9.60073e-02,1.74e-01,5.97e-01,
9.61538e-02,1.72e-01,5.97e-01,
9.63002e-02,1.74e-01,5.97e-01,
9.64467e-02,1.66e-01,5.97e-01,
9.65932e-02,1.76e-01,5.97e-01,
9.67397e-02,1.74e-01,5.97e-01,
9.68862e-02,1.74e-01,5.97e-01,
9.70327e-02,1.72e-01,5.97e-01,
9.71791e-02,1.74e-01,5.97e-01,
9.73256e-02,1.76e-01,5.97e-01,
9.74721e-02,1.70e-01,5.97e-01,
9.76186e-02,1.74e-01,5.97e-01,
9.77651e-02,1.72e-01,5.97e-01,
9.79116e-02,1.74e-01,5.97e-01,
